delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,147,3,12,space,0.7944965000497177,None,566,1,[6.22177299996838],[6.221782699925825],12,3,147,11,1199.5014742000494,,1199.494142599986,1199.5014742000494,1200.4849694999866,1200.4849694999866,1200.4932701999787,1201.2854999999981,space,0.7944965000497177,None,1201.2864162999904,1201.9849058666189,1202.296642399975,1202.2867056999821,1202.287244600011,1202.296642399975,1202.296642399975,1202.296642399975,1208.5186572000384,566,1,[6.22177299996838],[6.221782699925825],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,148,4,12,space,1.1387207999359816,None,243,1,[3.4379264999879524],[3.437930600019172],12,4,148,5,1208.526326799998,,1208.5187948000384,1208.526326799998,1209.5098213000456,1209.5098213000456,1209.518009899999,1210.6520546999527,space,1.1387207999359816,None,1210.652912999969,1211.3512837666242,1211.6553659000201,1211.6468107999535,1211.647664600052,1211.6553659000201,1211.6553659000201,1211.6553659000201,1215.0934435999952,243,1,[3.4379264999879524],[3.437930600019172],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,149,5,12,space,1.623395700007677,None,555,1,[3.403737600077875],[3.403741899994202],12,5,149,6,1215.1010876999935,,1215.0935966999969,1215.1010876999935,1216.0847537999507,1216.0847537999507,1216.0931593000423,1217.7100336999865,space,1.623395700007677,None,1217.7109948999714,1217.8104098666847,1218.115010199952,1218.1044843000127,1218.1049555999925,1218.115010199952,1218.115010199952,1218.115010199952,1221.5189045999432,555,1,[3.403737600077875],[3.403741899994202],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,150,6,12,space,0.6800128000322729,None,144,1,[4.428524099988863],[4.428528500022367],12,6,150,9,1221.5261214999482,,1221.519041200052,1221.5261214999482,1222.518246700056,1222.518246700056,1222.518246700056,1223.2019771999912,space,0.6800128000322729,None,1223.2023826000514,1223.301013866618,1223.6069199000485,1223.5947815000545,1223.5954301999882,1223.6069199000485,1223.6069199000485,1223.6069199000485,1228.0356216999935,144,1,[4.428524099988863],[4.428528500022367],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,151,7,12,space,5.989748899941333,None,777,1,[2.8107619000365958],[2.810767599963583],12,7,151,3,1228.0427822000347,,1228.0357750999974,1228.0427822000347,1229.0345787999686,1229.0345787999686,1229.0345787999686,1235.0264387000352,space,5.989748899941333,None,1235.027120499988,1235.1260562666614,1235.4329728999874,1235.4255336000351,1235.4260157999815,1235.4329728999874,1235.4329728999874,1235.4329728999874,1238.2439532999415,777,1,[2.8107619000365958],[2.810767599963583],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,152,8,12,space,29.384433200000785,None,888,1,[3.246469600009732],[3.2464748000493273],12,8,152,1,1238.2507892999565,,1238.2441543999594,1238.2507892999565,1239.2422763999784,1239.2422763999784,1239.2422763999784,1268.6342126999516,space,29.384433200000785,None,1268.6351882000454,1269.0336554666903,1269.3377546999836,1269.3271108999616,1269.3277502999408,1269.3377546999836,1269.3377546999836,1269.3377546999836,1272.5844196999678,888,1,[3.246469600009732],[3.2464748000493273],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,153,9,12,space,0.3501759000355378,None,853,1,[3.0890867999987677],[3.0890908999135718],12,9,153,4,1272.59236400004,,1272.5845760999946,1272.59236400004,1273.575381899951,1273.575381899951,1273.5835295999423,1273.925980699947,space,0.3501759000355378,None,1273.9266880999785,1274.333115766702,1274.644267100026,1274.6352453000145,1274.6357305999845,1274.644267100026,1274.644267100026,1274.644267100026,1277.7335251000477,853,1,[3.0890867999987677],[3.0890908999135718],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,154,10,12,space,1.1096666000084952,None,745,1,[2.322249099961482],[2.3222529999911785],12,10,154,2,1277.741447199951,,1277.7336881000083,1277.741447199951,1278.7253320999444,1278.7253320999444,1278.733668699977,1279.8427472000476,space,1.1096666000084952,None,1279.8436589000048,1280.5418865666181,1280.8453282000264,1280.8355129000265,1280.8360605000053,1280.8453282000264,1280.8453282000264,1280.8453282000264,1283.16772519995,745,1,[2.322249099961482],[2.3222529999911785],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,155,11,12,space,5.419425199972466,None,356,1,[2.5519726999336854],[2.5519766999641433],12,11,155,0,1283.175003799959,,1283.167860900052,1283.175003799959,1284.1666628000094,1284.1666628000094,1284.1666628000094,1289.5928823000286,space,5.419425199972466,None,1289.5937277999474,1289.699976566659,1290.015383800026,1290.0037170000141,1290.00436120003,1290.015383800026,1290.015383800026,1290.015383800026,1292.5675349000376,356,1,[2.5519726999336854],[2.5519766999641433],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,156,0,13,space,0.6096817000070587,None,935,1,[2.2311841000337154],[2.231190500082448],13,0,156,9,1292.5756155999843,,1292.5683505999623,1292.5756155999843,1293.5664290999994,1293.5664290999994,1293.57464050001,1294.1838504000334,space,0.6096817000070587,None,1294.1844910000218,1294.2833408666231,1294.5855320000555,1294.578526300029,1294.5788384999614,1294.5855320000555,1294.5855320000555,1294.5855320000555,1296.8168932000408,935,1,[2.2311841000337154],[2.231190500082448],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,157,1,13,space,0.527291200007312,None,819,1,[3.0195230999961495],[3.0195269000250846],13,1,157,0,1296.8244237999897,,1296.8170418000082,1296.8244237999897,1297.8080592999468,1297.8080592999468,1297.816564799985,1298.3423244999722,space,0.527291200007312,None,1298.343324400019,1298.449531766648,1298.7564680000069,1298.7462350999704,1298.7468326999806,1298.7564680000069,1298.7564680000069,1298.7564680000069,1301.7761363999452,819,1,[3.0195230999961495],[3.0195269000250846],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,158,2,13,space,0.4755773999495432,None,278,1,[3.6072652000002563],[3.6072688000276685],13,2,158,6,1301.7834944999777,,1301.7762870000442,1301.7834944999777,1302.7747753999429,1302.7747753999429,1302.7747753999429,1303.2587895999895,space,0.4755773999495432,None,1303.2597418000223,1303.3578900666364,1303.6676169000566,1303.6573062000098,1303.6578780999407,1303.6676169000566,1303.6676169000566,1303.6676169000566,1307.2750394999748,278,1,[3.6072652000002563],[3.6072688000276685],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,159,3,13,space,4.943021500017494,None,646,1,[1.693749099969864],[1.6937539000064135],13,3,159,8,1307.2827955000103,,1307.2751753999619,1307.2827955000103,1308.266664499999,1308.266664499999,1308.2749935999746,1313.2166519999737,space,4.943021500017494,None,1313.217573700007,1313.9167866666724,1314.2236244999804,1314.2135922999587,1314.214049299946,1314.2236244999804,1314.2236244999804,1314.2236244999804,1315.9177101999521,646,1,[1.693749099969864],[1.6937539000064135],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,160,4,13,space,0.4570915000513196,None,111,1,[2.441549799987115],[2.44155360001605],13,4,160,2,1315.9243991000112,,1315.9180532000028,1315.9243991000112,1316.9163813999621,1316.9163813999621,1316.9163813999621,1317.3751500999788,space,0.4570915000513196,None,1317.3757905999664,1318.0744570666614,1318.3838657999877,1318.3741804000456,1318.3747032999527,1318.3838657999877,1318.3838657999877,1318.3838657999877,1320.8255840999773,111,1,[2.441549799987115],[2.44155360001605],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,161,5,13,space,2.8283111000200734,None,001,1,[2.215920800110325],[2.2159250000258908],13,5,161,5,1320.8324646999827,,1320.825715700048,1320.8324646999827,1321.8244129000232,1321.8244129000232,1321.8244129000232,1324.6584590000566,space,2.8283111000200734,None,1324.6595730000408,1325.3579628666087,1325.6672507999465,1325.6567393000005,1325.657909099944,1325.6672507999465,1325.6672507999465,1325.6672507999465,1327.8833270999603,001,1,[2.215920800110325],[2.2159250000258908],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,162,6,13,space,0.6182362999534234,None,9446,1,[2.518725300091319],[2.5187418001005426],13,6,162,7,1327.8906447000336,,1327.883470300003,1327.8906447000336,1328.8742055000039,1328.8742055000039,1328.8830729000038,1329.4999039999675,space,0.6182362999534234,None,1329.500970400055,1329.89912796667,1330.2035726000322,1330.1935522999847,1330.1942328000441,1330.2035726000322,1330.2035726000322,1330.2035726000322,1332.7227391999913,9446,1,[2.518725300091319],[2.5187418001005426],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,163,7,13,space,35.72348820010666,None,938,1,[1.8580309000099078],[1.858034799923189],13,7,163,11,1332.726346499985,,1332.723046900006,1332.726346499985,1333.7157386000035,1333.7157386000035,1333.7240971999709,1369.4414414999774,space,35.72348820010666,None,1369.44270949997,1370.1486586667054,1370.4576642999891,1370.4470517999725,1370.4476132999407,1370.4576642999891,1370.4576642999891,1370.4576642999891,1372.315868900041,938,1,[1.8580309000099078],[1.858034799923189],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,164,8,13,space,0.6987415000330657,None,222,1,[7.61829030001536],[7.618293900042772],13,8,164,1,1372.3233071999857,,1372.316007000045,1372.3233071999857,1373.3067990000127,1373.3067990000127,1373.3151947000297,1374.0078366999514,space,0.6987415000330657,None,1374.0090707000345,1374.4153171666587,1374.7219188000308,1374.7126581999473,1374.713099500048,1374.7219188000308,1374.7219188000308,1374.7219188000308,1382.3403664999641,222,1,[7.61829030001536],[7.618293900042772],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,165,9,13,space,38.53347929997835,None,333,1,[2.2148861999157816],[2.2148943999782205],13,9,165,3,1382.3482773000142,,1382.3404953000136,1382.3482773000142,1383.3320160999428,1383.3320160999428,1383.3400850000326,1421.8729629999725,space,38.53347929997835,None,1421.873965500039,1421.9725601666762,1422.2852517999709,1422.2737559999805,1422.2744140999857,1422.2852517999709,1422.2852517999709,1422.2852517999709,1424.5004190000473,333,1,[2.2148861999157816],[2.2148943999782205],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,166,10,13,space,0.9440724999876693,None,143,1,[2.83496390003711],[2.834967599948868],13,10,166,4,1424.5060262000188,,1424.5006682999665,1424.5060262000188,1425.4973175999476,1425.4973175999476,1425.4973175999476,1426.4484760999912,space,0.9440724999876693,None,1426.449810500024,1426.8478265666092,1427.1556050999789,1427.143555699964,1427.1442796000047,1427.1556050999789,1427.1556050999789,1427.1556050999789,1429.99090720003,143,1,[2.83496390003711],[2.834967599948868],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,167,11,13,space,1.100324900005944,None,754,1,[2.592553799971938],[2.592558900010772],13,11,167,10,1429.9974586999742,,1429.9910493999487,1429.9974586999742,1430.9891948000295,1430.9891948000295,1430.9891948000295,1432.0977155000437,space,1.100324900005944,None,1432.0983576000435,1432.4972607666316,1432.805558299995,1432.7957996999612,1432.7963666999713,1432.805558299995,1432.805558299995,1432.805558299995,1435.398279899964,754,1,[2.592553799971938],[2.592558900010772],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,168,0,14,space,0.6881359999533743,None,186,1,[2.541941300034523],[2.54194559995085],14,0,168,11,1435.4056110000238,,1435.398417099961,1435.4056110000238,1436.39744900004,1436.39744900004,1436.39744900004,1437.0897315000184,space,0.6881359999533743,None,1437.090534799965,1437.7890757666357,1438.0976060000248,1438.088742400054,1438.0893648000201,1438.0976060000248,1438.0976060000248,1438.0976060000248,1440.6397000999423,186,1,[2.541941300034523],[2.54194559995085],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,169,1,14,space,1.283294100081548,None,942,1,[2.6137269000755623],[2.613731399993412],14,1,169,7,1440.6471541000064,,1440.639840299962,1440.6471541000064,1441.6305813000072,1441.6305813000072,1441.6389578999951,1442.9145960999886,space,1.283294100081548,None,1442.9154712000163,1443.313667966697,1443.617339199991,1443.608564299997,1443.6092127000447,1443.617339199991,1443.617339199991,1443.617339199991,1446.231223299983,942,1,[2.6137269000755623],[2.613731399993412],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,170,2,14,space,1.522708100033924,None,341,1,[2.93143290001899],[2.931436700047925],14,2,170,3,1446.2390268000308,,1446.2314001000486,1446.2390268000308,1447.22232359997,1447.22232359997,1447.23058209999,1448.7475943999598,space,1.522708100033924,None,1448.748595400015,1448.8474258667013,1449.1575249000452,1449.1468086000532,1449.147397599998,1449.1575249000452,1449.1575249000452,1449.1575249000452,1452.089123200043,341,1,[2.93143290001899],[2.931436700047925],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,171,3,14,space,0.552253199974075,None,255,1,[6.723359400057234],[6.723363899975084],14,3,171,6,1452.096640600008,,1452.0892680999823,1452.096640600008,1453.0805984999752,1453.0805984999752,1453.0886904000072,1453.6394860999426,space,0.552253199974075,None,1453.640510899946,1453.7472740666165,1454.0576016999548,1454.0474754000315,1454.0480497999815,1454.0576016999548,1454.0576016999548,1454.0576016999548,1460.7811631000368,255,1,[6.723359400057234],[6.723363899975084],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,172,4,14,space,23.390262000029907,None,777,1,[1.7266960999695584],[1.726699799997732],14,4,172,9,1460.7887330000522,,1460.7813234999776,1460.7887330000522,1461.7801537000341,1461.7801537000341,1461.7801537000341,1485.172886400018,space,23.390262000029907,None,1485.1747942999937,1485.2794704667215,1485.5865338000003,1485.5746555000078,1485.5753152000252,1485.5865338000003,1485.5865338000003,1485.5865338000003,1487.3133824999677,777,1,[1.7266960999695584],[1.726699799997732],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,173,5,14,space,0.4451485000317916,None,354,1,[2.2389111999655142],[2.2389149999944493],14,5,173,2,1487.3209927999415,,1487.3135359999724,1487.3209927999415,1488.3048365999712,1488.3048365999712,1488.3128682000097,1488.755376099958,space,0.4451485000317916,None,1488.7558186999522,1489.454633566613,1489.7666000999743,1489.7557395000476,1489.7563300000038,1489.7666000999743,1489.7666000999743,1489.7666000999743,1492.005662700045,354,1,[2.2389111999655142],[2.2389149999944493],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,174,6,14,space,1.0261234000790864,None,645,1,[2.301665300037712],[2.301670200075023],14,6,174,1,1492.0127115000505,,1492.005792299984,1492.0127115000505,1493.0045490999473,1493.0045490999473,1493.0045490999473,1494.038503000047,space,1.0261234000790864,None,1494.0394964000443,1494.4378877666934,1494.7454650000436,1494.7374247000553,1494.737880300032,1494.7454650000436,1494.7454650000436,1494.7454650000436,1497.0472932000412,645,1,[2.301665300037712],[2.301670200075023],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,175,7,14,space,1.327510799979791,None,200,1,[2.389612599974498],[2.3896185000194237],14,7,175,5,1497.0544107999885,,1497.047448999947,1497.0544107999885,1498.0462056000251,1498.0462056000251,1498.0462056000251,1499.3804231999675,space,1.327510799979791,None,1499.381466299994,1500.079640666667,1500.3830137000186,1500.3737631000113,1500.3742858000332,1500.3830137000186,1500.3830137000186,1500.3830137000186,1502.7728174000513,200,1,[2.389612599974498],[2.3896185000194237],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
