pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,194,2,48,c,1,0.35382630000822246,None,48,2,194,2,,,,,509.59527350007556,,509.5797346001491,509.59527350007556,510.6108612001408,510.59400450019166,510.59400450019166,510.59400450019166,510.59400450019166,511.5934955000412,511.5934955000412,511.96044660010375,c,1,0.35382630000822246,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,195,3,48,v,0,0.3088927997741848,None,48,3,195,3,,,,,511.9762458000332,,511.96071910019964,511.9762458000332,512.9757507999893,512.9757507999893,512.9757507999893,512.9757507999893,512.9757507999893,513.9749498001765,513.9749498001765,514.2922318000346,v,0,0.3088927997741848,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,196,0,49,z,0,0.4800661001354456,None,49,0,196,0,,,,,514.3083885000087,,514.2924972001929,514.3083885000087,515.3238803001586,515.3077612000052,515.3077612000052,515.3077612000052,515.3077612000052,516.3066716000903,516.3066716000903,516.7895532001276,z,0,0.4800661001354456,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,197,1,49,x,0,0.3422817001119256,None,49,1,197,1,,,,,516.8059742001351,,516.7897656001151,516.8059742001351,517.80544929998,517.7888611000963,517.7888611000963,517.7888611000963,517.7888611000963,518.8044410999864,518.8044410999864,519.153914200142,x,0,0.3422817001119256,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,198,2,49,c,1,0.13984530000016093,None,49,2,198,2,,,,,519.170542600099,,519.1540987000335,519.170542600099,520.1696699999738,520.1532762001734,520.1532762001734,520.1532762001734,520.1532762001734,521.1689261000138,521.1689261000138,521.3188624000177,c,1,0.13984530000016093,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,199,3,49,v,0,0.07180749997496605,None,49,3,199,3,,,,,521.3356722001918,,521.3190909000114,521.3356722001918,522.3349425999913,522.3184645001311,522.3184645001311,522.3184645001311,522.3184645001311,523.3336708000861,523.3336708000861,523.4172910000198,v,0,0.07180749997496605,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,0,0,0,z,1,0.17112240009009838,None,,,,,0,0,0,3,523.4335779000539,,523.4211177001707,523.4335779000539,524.4330480999779,524.4162777999882,524.4162777999882,524.4162777999882,524.4162777999882,525.4327418999746,525.4327418999746,525.6155876000412,,,,,z,1,0.17112240009009838,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,1,1,0,z,0,0.7705632001161575,None,,,,,0,1,1,0,525.6321478001773,,525.6158968000673,525.6321478001773,526.6482938001864,526.6311282999814,526.6311282999814,526.6311282999814,526.6311282999814,527.630401100032,527.630401100032,528.4134349001106,,,,,z,0,0.7705632001161575,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,2,2,1,z,0,1.620141499908641,None,,,,,1,2,2,0,528.4295344001148,,528.4136719000526,528.4295344001148,529.4291220000014,529.4291220000014,529.4291220000014,529.4291220000014,529.4291220000014,530.4280319001991,530.4280319001991,532.0603793000337,,,,,z,0,1.620141499908641,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,3,3,0,x,0,0.4974758999887854,None,,,,,0,3,3,1,532.0767368001398,,532.0606866001617,532.0767368001398,533.0926255001687,533.0760631000157,533.0760631000157,533.0760631000157,533.0760631000157,534.0747424999718,534.0747424999718,534.5749596001115,,,,,x,0,0.4974758999887854,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,4,4,1,x,0,1.4780733999796212,None,,,,,1,4,4,1,534.5910699001979,,534.5751946000382,534.5910699001979,535.5902766999789,535.5737382001244,535.5737382001244,535.5737382001244,535.5737382001244,536.5897796000354,536.5897796000354,538.0722337001935,,,,,x,0,1.4780733999796212,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,5,5,1,v,0,1.5320107000879943,None,,,,,1,5,5,3,538.0885173999704,,538.0725314000156,538.0885173999704,539.0876551000401,539.0876551000401,539.0876551000401,539.0876551000401,539.0876551000401,540.0866668000817,540.0866668000817,541.6199831000995,,,,,v,0,1.5320107000879943,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,6,6,2,x,0,1.4930660999380052,None,,,,,2,6,6,1,541.6358744001482,,541.6204964001663,541.6358744001482,542.6509980000556,542.6344399000518,542.6344399000518,542.6344399000518,542.6344399000518,543.6337103999685,543.6337103999685,545.1331550001632,,,,,x,0,1.4930660999380052,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,7,7,0,c,1,1.2405089000239968,None,,,,,0,7,7,2,545.1495117000304,,545.1334721001331,545.1495117000304,546.1650428001303,546.1482928001788,546.1482928001788,546.1482928001788,546.1482928001788,547.1475749001838,547.1475749001838,548.3973407000303,,,,,c,1,1.2405089000239968,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,8,8,1,c,1,1.0950541999191046,None,,,,,1,8,8,2,548.413467500126,,548.3977175001055,548.413467500126,549.412875500042,549.412875500042,549.412875500042,549.412875500042,549.412875500042,550.411538500106,550.411538500106,551.5114327999763,,,,,c,1,1.0950541999191046,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,9,9,2,c,1,1.0403386999387294,None,,,,,2,9,9,2,551.5274753000122,,551.5117917000316,551.5274753000122,552.526731000049,552.526731000049,552.526731000049,552.526731000049,552.526731000049,553.5257731000893,553.5257731000893,554.5754438000731,,,,,c,1,1.0403386999387294,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,10,10,3,c,1,1.0455883999820799,None,,,,,3,10,10,2,554.5923018001486,,554.5757646001875,554.5923018001486,555.6077959001996,555.5907821001019,555.5907821001019,555.5907821001019,555.5907821001019,556.5897171001416,556.5897171001416,557.639216999989,,,,,c,1,1.0455883999820799,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,11,11,3,x,0,1.3238109000958502,None,,,,,3,11,11,1,557.655454599997,,557.6395227001049,557.655454599997,558.6549277000595,558.6549277000595,558.6549277000595,558.6549277000595,558.6549277000595,559.654040500056,559.654040500056,560.986694799969,,,,,x,0,1.3238109000958502,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,12,12,4,x,0,1.0229261999484152,None,,,,,4,12,12,1,561.0030971001834,,560.9869664001744,561.0030971001834,562.0186257001478,562.0018123001792,562.0018123001792,562.0018123001792,562.0018123001792,563.0014800000936,563.0014800000936,564.0339311000425,,,,,x,0,1.0229261999484152,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,13,13,2,v,0,1.047693199943751,None,,,,,2,13,13,3,564.0503098000772,,564.0348255999852,564.0503098000772,565.049824600108,565.049824600108,565.049824600108,565.049824600108,565.049824600108,566.0486684001517,566.0486684001517,567.0982342001516,,,,,v,0,1.047693199943751,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,14,14,2,z,0,1.2760874999221414,None,,,,,2,14,14,0,567.114433699986,,567.0986632001586,567.114433699986,568.1138818000909,568.1138818000909,568.1138818000909,568.1138818000909,568.1138818000909,569.1130991000682,569.1130991000682,570.3953362000175,,,,,z,0,1.2760874999221414,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,15,15,4,c,1,1.2983101999852806,None,,,,,4,15,15,2,570.4117915001698,,570.3956685999874,570.4117915001698,571.4108530001249,571.3944840000477,571.3944840000477,571.3944840000477,571.3944840000477,572.4101849000435,572.4101849000435,573.7100307000801,,,,,c,1,1.2983101999852806,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,16,16,5,x,0,1.1295277001336217,None,,,,,5,16,16,1,573.7257688001264,,573.7103930001613,573.7257688001264,574.7246930000838,574.7246930000838,574.7246930000838,574.7246930000838,574.7246930000838,575.724323600065,575.724323600065,576.8569283001125,,,,,x,0,1.1295277001336217,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,17,17,5,c,1,1.3557480999734253,None,,,,,5,17,17,2,576.8729670001194,,576.8571656001732,576.8729670001194,577.8722266000696,577.8559348999988,577.8559348999988,577.8559348999988,577.8559348999988,578.8716788000893,578.8716788000893,580.2377661999781,,,,,c,1,1.3557480999734253,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,18,18,3,v,0,1.1685218999627978,None,,,,,3,18,18,3,580.2540728000458,,580.2380393000785,580.2540728000458,581.2692358000204,581.2528872000985,581.2528872000985,581.2528872000985,581.2528872000985,582.2522532001603,582.2522532001603,583.4353215000592,,,,,v,0,1.1685218999627978,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,19,19,3,z,0,1.1164297999348491,None,,,,,3,19,19,0,583.4509221999906,,583.4356655001175,583.4509221999906,584.4502754001878,584.4502754001878,584.4502754001878,584.4502754001878,584.4502754001878,585.449307900155,585.449307900155,586.5822294000536,,,,,z,0,1.1164297999348491,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,20,20,4,z,0,1.1050710999406874,None,,,,,4,20,20,0,586.5986381000839,,586.582473800052,586.5986381000839,587.597540799994,587.597540799994,587.597540799994,587.597540799994,587.597540799994,588.5968993001152,588.5968993001152,589.7125602001324,,,,,z,0,1.1050710999406874,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,21,21,4,v,0,1.1227722999174148,None,,,,,4,21,21,3,589.7290390001144,,589.7127573001198,589.7290390001144,590.7282027001493,590.7115891000722,590.7115891000722,590.7115891000722,590.7115891000722,591.7275378000923,591.7275378000923,592.860613900004,,,,,v,0,1.1227722999174148,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,22,22,6,c,1,0.9681220001075417,None,,,,,6,22,22,2,592.876444700174,,592.8609337999951,592.876444700174,593.8760838001035,593.8760838001035,593.8760838001035,593.8760838001035,593.8760838001035,594.8751564000268,594.8751564000268,595.8588584000245,,,,,c,1,0.9681220001075417,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,23,23,7,c,1,0.9557661998551339,None,,,,,7,23,23,2,595.8743586000055,,595.8591806001496,595.8743586000055,596.8742838001344,596.8742838001344,596.8742838001344,596.8742838001344,596.8742838001344,597.8729370001238,597.8729370001238,598.8389000000898,,,,,c,1,0.9557661998551339,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,24,24,5,z,0,1.193767299875617,None,,,,,5,24,24,0,598.8551306000445,,598.8392106001265,598.8551306000445,599.8542351999786,599.8542351999786,599.8542351999786,599.8542351999786,599.8542351999786,600.8531337999739,600.8531337999739,602.0533938000444,,,,,z,0,1.193767299875617,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,25,25,5,v,0,1.3698817999102175,None,,,,,5,25,25,3,602.0690258000977,,602.0535781001672,602.0690258000977,603.0685380001087,603.0685380001087,603.0685380001087,603.0685380001087,603.0685380001087,604.0674205999821,604.0674205999821,605.4504839000292,,,,,v,0,1.3698817999102175,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,26,26,6,x,0,1.2931647000368685,None,,,,,6,26,26,1,605.4661769000813,,605.4508355001453,605.4661769000813,606.4654691000469,606.4654691000469,606.4654691000469,606.4654691000469,606.4654691000469,607.4644873000216,607.4644873000216,608.7645262000151,,,,,x,0,1.2931647000368685,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,27,27,6,z,0,1.438589199911803,None,,,,,6,27,27,0,608.7803511000238,,608.7648783000186,608.7803511000238,609.7792665001471,609.7792665001471,609.7792665001471,609.7792665001471,609.7792665001471,610.7788383001462,610.7788383001462,612.2276641000062,,,,,z,0,1.438589199911803,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,28,28,7,z,0,1.298367999959737,None,,,,,7,28,28,0,612.2440693001263,,612.2278505000286,612.2440693001263,613.2428470000159,613.2428470000159,613.2428470000159,613.2428470000159,613.2428470000159,614.2427074001171,614.2427074001171,615.5415546000004,,,,,z,0,1.298367999959737,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,29,29,8,c,1,1.2255820999853313,None,,,,,8,29,29,2,615.5580515000038,,615.5419016000815,615.5580515000038,616.5571660001297,616.5404845001176,616.5404845001176,616.5404845001176,616.5404845001176,617.5561166000552,617.5561166000552,618.7888325999957,,,,,c,1,1.2255820999853313,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,30,30,8,z,0,1.281470000045374,None,,,,,8,30,30,0,618.8059140001424,,618.7890894000884,618.8059140001424,619.8211432001553,619.8045873001684,619.8045873001684,619.8045873001684,619.8045873001684,620.8036875000689,620.8036875000689,622.086496300064,,,,,z,0,1.281470000045374,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,31,31,9,c,1,1.4689309000968933,None,,,,,9,31,31,2,622.103083900176,,622.0869392000604,622.103083900176,623.118481800193,623.0853601000272,623.0853601000272,623.0853601000272,623.0853601000272,624.1008350001648,624.1008350001648,625.5833400001284,,,,,c,1,1.4689309000968933,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,32,32,7,x,0,1.033185200067237,None,,,,,7,32,32,1,625.5995944000315,,625.5835949999746,625.5995944000315,626.5989475999959,626.5989475999959,626.5989475999959,626.5989475999959,626.5989475999959,627.5981414001435,627.5981414001435,628.6477510000113,,,,,x,0,1.033185200067237,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,33,33,10,c,1,1.1548774000257254,None,,,,,10,33,33,2,628.6645850001369,,628.6479717001785,628.6645850001369,629.679757400183,629.6633506000508,629.6633506000508,629.6633506000508,629.6633506000508,630.6621544000227,630.6621544000227,631.828846400138,,,,,c,1,1.1548774000257254,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,34,34,8,x,0,1.0795431002043188,None,,,,,8,34,34,1,631.8443428999744,,631.8292206001934,631.8443428999744,632.8436720999889,632.8436720999889,632.8436720999889,632.8436720999889,632.8436720999889,633.8431606001686,633.8431606001686,634.925442900043,,,,,x,0,1.0795431002043188,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,35,35,9,x,0,1.4496387001127005,None,,,,,9,35,35,1,634.9421511001419,,634.9256229000166,634.9421511001419,635.9577749001328,635.9244015000295,635.9244015000295,635.9244015000295,635.9244015000295,636.9403037000448,636.9403037000448,638.4091382999904,,,,,x,0,1.4496387001127005,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,36,36,10,x,0,1.4249911000952125,None,,,,,10,36,36,1,638.422226900002,,638.4094205000438,638.422226900002,639.4217570000328,639.4217570000328,639.4217570000328,639.4217570000328,639.4217570000328,640.4208531000186,640.4208531000186,641.8532285001129,,,,,x,0,1.4249911000952125,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,37,37,11,x,0,1.0421461998485029,None,,,,,11,37,37,1,641.8696582000703,,641.8534976001829,641.8696582000703,642.8687846001703,642.8523439001292,642.8523439001292,642.8523439001292,642.8523439001292,643.8681022999808,643.8681022999808,644.9171842001379,,,,,x,0,1.0421461998485029,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,38,38,11,c,1,1.2172014000825584,None,,,,,11,38,38,2,644.9337655999698,,644.9173825001344,644.9337655999698,645.9330253000371,645.9164099001791,645.9164099001791,645.9164099001791,645.9164099001791,646.9323621999938,646.9323621999938,648.1645494000986,,,,,c,1,1.2172014000825584,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,39,39,12,x,0,0.9576967000029981,None,,,,,12,39,39,1,648.1810789001174,,648.164730500197,648.1810789001174,649.1969979000278,649.1633206000552,649.1633206000552,649.1633206000552,649.1633206000552,650.1795787999872,650.1795787999872,651.1457454999909,,,,,x,0,0.9576967000029981,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,40,40,9,z,0,1.0069802000652999,None,,,,,9,40,40,0,651.1620714999735,,651.1460159001872,651.1620714999735,652.1610242000315,652.1610242000315,652.1610242000315,652.1610242000315,652.1610242000315,653.1604152000509,653.1604152000509,654.176692900015,,,,,z,0,1.0069802000652999,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,41,41,6,v,0,1.0134558000136167,None,,,,,6,41,41,3,654.1927788001485,,654.1769638000987,654.1927788001485,655.1921622999944,655.1921622999944,655.1921622999944,655.1921622999944,655.1921622999944,656.1911173001863,656.1911173001863,657.2078207000159,,,,,v,0,1.0134558000136167,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,42,42,12,c,1,0.9800619001034647,None,,,,,12,42,42,2,657.2237802001182,,657.2082438000944,657.2237802001182,658.2395374001935,658.2227569001261,658.2227569001261,658.2227569001261,658.2227569001261,659.2226850001607,659.2226850001607,660.2050350999925,,,,,c,1,0.9800619001034647,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,43,43,10,z,0,0.9530982000287622,None,,,,,10,43,43,0,660.2214087001048,,660.2052734000608,660.2214087001048,661.2203743001446,661.2203743001446,661.2203743001446,661.2203743001446,661.2203743001446,662.219343899982,662.219343899982,663.1865430001635,,,,,z,0,0.9530982000287622,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,44,44,13,c,1,1.1383364000357687,None,,,,,13,44,44,2,663.2023059001658,,663.1868369001895,663.2023059001658,664.2011218001135,664.2011218001135,664.2011218001135,664.2011218001135,664.2011218001135,665.200707100099,665.200707100099,666.3499430001248,,,,,c,1,1.1383364000357687,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,45,45,7,v,0,2.894020300125703,None,,,,,7,45,45,3,666.3660232000984,,666.3501844999846,666.3660232000984,667.3655916000716,667.3655916000716,667.3655916000716,667.3655916000716,667.3655916000716,668.3644660001155,668.3644660001155,671.2625310001895,,,,,v,0,2.894020300125703,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,46,46,14,c,1,1.68393009994179,None,,,,,14,46,46,2,671.2790773001034,,671.2627234000247,671.2790773001034,672.2947284001857,672.2780045000836,672.2780045000836,672.2780045000836,672.2780045000836,673.276903500082,673.276903500082,674.9758764000144,,,,,c,1,1.68393009994179,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,47,47,11,z,0,1.6797523000277579,None,,,,,11,47,47,0,674.9923433000222,,674.9760694999713,674.9923433000222,675.9914095001295,675.9914095001295,675.9914095001295,675.9914095001295,675.9914095001295,676.9906431001145,676.9906431001145,678.6732756001875,,,,,z,0,1.6797523000277579,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,48,48,13,x,0,1.709475499810651,None,,,,,13,48,48,1,678.6892915000208,,678.673518900061,678.6892915000208,679.6886371001601,679.6886371001601,679.6886371001601,679.6886371001601,679.6886371001601,680.6874965999741,680.6874965999741,682.403336300049,,,,,x,0,1.709475499810651,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,49,49,14,x,0,1.5438920001033694,None,,,,,14,49,49,1,682.4199207001366,,682.4035722999834,682.4199207001366,683.4189309000503,683.4189309000503,683.4189309000503,683.4189309000503,683.4189309000503,684.4183163000271,684.4183163000271,685.9674087001476,,,,,x,0,1.5438920001033694,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,50,50,15,x,0,0.9665772998705506,None,,,,,15,50,50,1,685.9829587000422,,685.9677208000794,685.9829587000422,686.982501800172,686.982501800172,686.982501800172,686.982501800172,686.982501800172,687.9818553000223,687.9818553000223,688.9648989001289,,,,,x,0,0.9665772998705506,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,51,51,16,x,0,1.0444830001797527,None,,,,,16,51,51,1,688.9808269001078,,688.9653092001099,688.9808269001078,689.979901800165,689.9632652001455,689.9632652001455,689.9632652001455,689.9632652001455,690.9790825999808,690.9790825999808,692.0287864999846,,,,,x,0,1.0444830001797527,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,52,52,12,z,0,1.1277503001037985,None,,,,,12,52,52,0,692.044892200036,,692.0291510000825,692.044892200036,693.0444223000668,693.0444223000668,693.0444223000668,693.0444223000668,693.0444223000668,694.0436019001063,694.0436019001063,695.1762443000916,,,,,z,0,1.1277503001037985,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,53,53,17,x,0,1.2373457001522183,None,,,,,17,53,53,1,695.1925548000727,,695.1764818001539,695.1925548000727,696.1920048000757,696.175003600074,696.175003600074,696.175003600074,696.175003600074,697.1908380000386,697.1908380000386,698.4403329000343,,,,,x,0,1.2373457001522183,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,54,54,15,c,1,1.272309900028631,None,,,,,15,54,54,2,698.4562970001716,,698.4406101000495,698.4562970001716,699.4557815999724,699.4557815999724,699.4557815999724,699.4557815999724,699.4557815999724,700.4549686000682,700.4549686000682,701.7380629000254,,,,,c,1,1.272309900028631,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,55,55,13,z,0,1.029979599872604,None,,,,,13,55,55,0,701.7537843000609,,701.7383020000998,701.7537843000609,702.7529137001839,702.7529137001839,702.7529137001839,702.7529137001839,702.7529137001839,703.7522199000232,703.7522199000232,704.7848216001876,,,,,z,0,1.029979599872604,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,56,56,14,z,0,1.0042388001456857,None,,,,,14,56,56,0,704.8013536999933,,704.7852096001152,704.8013536999933,705.8004526000004,705.8004526000004,705.8004526000004,705.8004526000004,705.8004526000004,706.7998463001568,706.7998463001568,707.8157276001293,,,,,z,0,1.0042388001456857,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,57,57,16,c,1,1.3868346000090241,None,,,,,16,57,57,2,707.8321694000624,,707.8160465001129,707.8321694000624,708.8313523000106,708.8145648001228,708.8145648001228,708.8145648001228,708.8145648001228,709.8305242001079,709.8305242001079,711.2298561001662,,,,,c,1,1.3868346000090241,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,58,58,15,z,0,1.6231225000228733,None,,,,,15,58,58,0,711.2460545999929,,711.230280400021,711.2460545999929,712.2614834001288,712.2283525001258,712.2283525001258,712.2283525001258,712.2283525001258,713.2441338000353,713.2441338000353,714.8766656001098,,,,,z,0,1.6231225000228733,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,59,59,18,x,0,0.989696100121364,None,,,,,18,59,59,1,714.8931307001039,,714.8769762001466,714.8931307001039,715.892185300123,715.892185300123,715.892185300123,715.892185300123,715.892185300123,716.891394100152,716.891394100152,717.8905770001002,,,,,x,0,0.989696100121364,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
